customer_id,risk_score,risk_bucket,util_ratio_snap,pay_to_bal_snap,delinq_trend_snap,created_at
CUST14531,24.45,LOW_RISK,0.0,1.0,0.0546,2025-01-02 00:00:00
CUST14531,26.33,LOW_RISK,0.0587,1.0,0.0162,2025-02-17 00:00:00
CUST14532,86.93,VERY_CRITICAL,0.1202,0.7855,0.1197,2024-10-01 00:00:00
CUST14532,87.69,VERY_CRITICAL,0.1427,0.788,0.0858,2024-11-07 00:00:00
CUST14532,80.8,VERY_CRITICAL,0.1627,0.8271,0.1948,2024-12-14 00:00:00
CUST14532,77.03,CRITICAL,0.1153,0.815,0.0214,2025-01-20 00:00:00
CUST14532,84.82,VERY_CRITICAL,0.1707,0.8797,0.1653,2025-02-26 00:00:00
CUST14533,35.88,HIGH_RISK,0.2249,0.9987,-0.1721,2024-10-01 00:00:00
CUST14533,29.94,LOW_RISK,0.2431,0.9826,-0.1899,2024-11-07 00:00:00
CUST14533,29.04,LOW_RISK,0.2516,1.0,-0.2581,2024-12-14 00:00:00
CUST14533,20.13,LOW_RISK,0.2694,0.9902,-0.2041,2025-01-20 00:00:00
CUST14533,17.54,LOW_RISK,0.3236,0.9948,-0.1757,2025-02-26 00:00:00
CUST14534,99.0,VERY_CRITICAL,0.7367,0.4899,-0.0629,2024-10-01 00:00:00
CUST14534,99.0,VERY_CRITICAL,0.716,0.4767,-0.1348,2024-11-16 00:00:00
CUST14534,94.68,VERY_CRITICAL,0.7117,0.5226,-0.1586,2025-01-02 00:00:00
CUST14534,98.3,VERY_CRITICAL,0.6876,0.4627,-0.1128,2025-02-17 00:00:00
CUST14535,19.5,LOW_RISK,0.423,0.6525,-0.0781,2024-10-01 00:00:00
CUST14535,33.32,HIGH_RISK,0.4506,0.6512,-0.0081,2024-12-02 00:00:00
CUST14535,29.15,LOW_RISK,0.4449,0.7111,-0.0924,2025-02-02 00:00:00
CUST14536,6.84,LOW_RISK,0.0417,0.5236,0.0442,2024-10-01 00:00:00
CUST14536,9.0,LOW_RISK,0.0,0.5094,-0.0042,2024-11-16 00:00:00
CUST14536,12.77,LOW_RISK,0.0185,0.5214,0.0727,2025-01-02 00:00:00
CUST14536,4.42,LOW_RISK,0.0346,0.5566,0.0533,2025-02-17 00:00:00
CUST14537,61.07,CRITICAL,0.3608,0.4089,0.1434,2024-10-01 00:00:00
CUST14537,53.4,HIGH_RISK,0.3402,0.4013,0.1429,2024-12-02 00:00:00
CUST14537,55.49,HIGH_RISK,0.4318,0.4224,0.0289,2025-02-02 00:00:00
CUST14538,66.45,CRITICAL,0.8505,0.7486,0.0183,2024-10-01 00:00:00
CUST14538,58.92,HIGH_RISK,0.8391,0.7689,0.0344,2024-11-07 00:00:00
CUST14538,59.13,HIGH_RISK,0.8982,0.6638,-0.015,2024-12-14 00:00:00
CUST14538,58.94,HIGH_RISK,0.8084,0.7707,0.0979,2025-01-20 00:00:00
CUST14538,61.37,CRITICAL,0.8525,0.7556,0.0146,2025-02-26 00:00:00
CUST14539,76.64,CRITICAL,0.4041,0.6828,-0.1267,2024-10-01 00:00:00
CUST14539,75.92,CRITICAL,0.4079,0.6864,-0.1241,2024-12-02 00:00:00
CUST14539,78.91,CRITICAL,0.4298,0.679,-0.1012,2025-02-02 00:00:00
CUST14540,18.56,LOW_RISK,0.1152,1.0,0.028,2024-10-01 00:00:00
CUST14540,32.35,HIGH_RISK,0.0921,0.984,0.0857,2024-11-07 00:00:00
CUST14540,23.09,LOW_RISK,0.0647,1.0,0.1141,2024-12-14 00:00:00
CUST14540,22.51,LOW_RISK,0.0374,0.949,0.0486,2025-01-20 00:00:00
CUST14540,20.36,LOW_RISK,0.0067,0.9977,0.0929,2025-02-26 00:00:00
CUST14541,36.94,HIGH_RISK,0.3692,0.4728,-0.0698,2024-10-01 00:00:00
CUST14541,34.93,HIGH_RISK,0.4051,0.4631,-0.0052,2024-11-01 00:00:00
CUST14541,41.05,HIGH_RISK,0.3165,0.4714,0.0198,2024-12-02 00:00:00
CUST14541,39.39,HIGH_RISK,0.4299,0.4601,-0.0335,2025-01-02 00:00:00
CUST14541,42.35,HIGH_RISK,0.3583,0.4794,0.0657,2025-02-02 00:00:00
CUST14541,39.71,HIGH_RISK,0.4031,0.5263,0.0133,2025-03-05 00:00:00
CUST14542,12.84,LOW_RISK,0.1976,0.3861,-0.2545,2024-10-01 00:00:00
CUST14542,21.13,LOW_RISK,0.2346,0.4166,-0.3133,2024-11-16 00:00:00
CUST14542,11.53,LOW_RISK,0.2589,0.4107,-0.2871,2025-01-02 00:00:00
CUST14542,11.9,LOW_RISK,0.2179,0.4106,-0.3518,2025-02-17 00:00:00
CUST14543,7.81,LOW_RISK,0.1703,0.8622,-0.0555,2024-10-01 00:00:00
CUST14543,11.09,LOW_RISK,0.2017,0.8663,-0.0796,2024-11-16 00:00:00
CUST14543,9.45,LOW_RISK,0.1468,0.8832,-0.0001,2025-01-02 00:00:00
CUST14543,18.6,LOW_RISK,0.2091,0.887,-0.098,2025-02-17 00:00:00
CUST14544,6.55,LOW_RISK,0.2774,0.9937,0.2338,2024-10-01 00:00:00
CUST14544,2.96,LOW_RISK,0.2863,0.9653,0.2854,2024-11-07 00:00:00
CUST14544,5.02,LOW_RISK,0.3374,0.9342,0.2854,2024-12-14 00:00:00
CUST14544,12.2,LOW_RISK,0.2862,0.9551,0.2722,2025-01-20 00:00:00
CUST14544,11.48,LOW_RISK,0.3341,0.8931,0.2518,2025-02-26 00:00:00
CUST14545,56.19,HIGH_RISK,0.0149,0.5224,-0.034,2024-10-01 00:00:00
CUST14545,55.79,HIGH_RISK,0.0326,0.457,0.0281,2024-12-02 00:00:00
CUST14545,52.69,HIGH_RISK,0.0748,0.5006,0.0413,2025-02-02 00:00:00
CUST14546,22.19,LOW_RISK,0.1211,0.8052,0.0433,2024-10-01 00:00:00
CUST14546,25.28,LOW_RISK,0.1542,0.783,0.1771,2024-11-07 00:00:00
CUST14546,18.99,LOW_RISK,0.1334,0.7848,0.0826,2024-12-14 00:00:00
CUST14546,20.59,LOW_RISK,0.1413,0.7824,0.0583,2025-01-20 00:00:00
CUST14546,14.3,LOW_RISK,0.1808,0.7492,-0.0808,2025-02-26 00:00:00
CUST14547,99.0,VERY_CRITICAL,0.4376,0.3617,0.3545,2024-10-01 00:00:00
CUST14547,99.0,VERY_CRITICAL,0.4497,0.3847,0.1657,2024-12-02 00:00:00
CUST14547,99.0,VERY_CRITICAL,0.4251,0.2885,0.3032,2025-02-02 00:00:00
CUST14548,12.05,LOW_RISK,0.1042,1.0,0.0456,2024-10-01 00:00:00
CUST14548,16.34,LOW_RISK,0.1371,1.0,0.0536,2024-11-16 00:00:00
CUST14548,12.09,LOW_RISK,0.153,0.9554,0.1672,2025-01-02 00:00:00
CUST14548,17.78,LOW_RISK,0.0735,0.9914,0.1412,2025-02-17 00:00:00
CUST14549,78.45,CRITICAL,0.2084,0.3766,0.0669,2024-10-01 00:00:00
CUST14549,79.42,CRITICAL,0.2252,0.3603,0.1933,2024-11-07 00:00:00
CUST14549,83.62,VERY_CRITICAL,0.1851,0.3737,0.1732,2024-12-14 00:00:00
CUST14549,84.15,VERY_CRITICAL,0.1546,0.429,0.2058,2025-01-20 00:00:00
CUST14549,83.36,VERY_CRITICAL,0.1856,0.3343,0.1421,2025-02-26 00:00:00
CUST14550,49.83,HIGH_RISK,0.4672,0.6698,0.051,2024-10-01 00:00:00
CUST14550,43.63,HIGH_RISK,0.4127,0.6182,0.0999,2024-11-07 00:00:00
CUST14550,43.26,HIGH_RISK,0.4145,0.6296,0.0381,2024-12-14 00:00:00
CUST14550,49.05,HIGH_RISK,0.4206,0.6255,0.0173,2025-01-20 00:00:00
CUST14550,48.02,HIGH_RISK,0.4421,0.6409,0.0798,2025-02-26 00:00:00
CUST14551,23.74,LOW_RISK,0.7903,0.9706,0.2021,2024-10-01 00:00:00
CUST14551,21.36,LOW_RISK,0.8042,0.9553,0.1964,2024-11-16 00:00:00
CUST14551,23.34,LOW_RISK,0.831,0.9183,0.2291,2025-01-02 00:00:00
CUST14551,31.33,HIGH_RISK,0.7817,0.8948,0.206,2025-02-17 00:00:00
CUST14552,36.87,HIGH_RISK,0.2981,0.8317,-0.2939,2024-10-01 00:00:00
CUST14552,36.17,HIGH_RISK,0.2574,0.82,-0.4465,2024-11-01 00:00:00
CUST14552,39.23,HIGH_RISK,0.2397,0.8319,-0.385,2024-12-02 00:00:00
CUST14552,38.45,HIGH_RISK,0.2813,0.8041,-0.3588,2025-01-02 00:00:00
CUST14552,38.98,HIGH_RISK,0.2748,0.8082,-0.5075,2025-02-02 00:00:00
CUST14552,34.11,HIGH_RISK,0.2253,0.7799,-0.4511,2025-03-05 00:00:00
CUST14553,49.58,HIGH_RISK,0.3752,0.7374,-0.2367,2024-10-01 00:00:00
CUST14553,61.47,CRITICAL,0.3671,0.6952,-0.1792,2024-11-01 00:00:00
CUST14553,53.23,HIGH_RISK,0.4099,0.7125,-0.1917,2024-12-02 00:00:00
CUST14553,61.77,CRITICAL,0.3936,0.7016,-0.2191,2025-01-02 00:00:00
CUST14553,59.54,HIGH_RISK,0.4412,0.6817,-0.3126,2025-02-02 00:00:00
CUST14553,61.28,CRITICAL,0.4433,0.6783,-0.139,2025-03-05 00:00:00
CUST14554,62.74,CRITICAL,0.779,0.5743,-0.244,2024-10-01 00:00:00
CUST14554,58.49,HIGH_RISK,0.7158,0.5443,-0.1717,2024-11-16 00:00:00
CUST14554,58.99,HIGH_RISK,0.6597,0.5995,-0.2535,2025-01-02 00:00:00
CUST14554,53.46,HIGH_RISK,0.7601,0.5108,-0.0995,2025-02-17 00:00:00
CUST14555,65.08,CRITICAL,0.2399,0.6226,0.1022,2024-10-01 00:00:00
CUST14555,62.65,CRITICAL,0.1809,0.624,0.1825,2024-11-07 00:00:00
CUST14555,62.75,CRITICAL,0.2363,0.5806,0.148,2024-12-14 00:00:00
CUST14555,74.51,CRITICAL,0.2735,0.6199,0.1954,2025-01-20 00:00:00
CUST14555,56.18,HIGH_RISK,0.216,0.5349,0.0824,2025-02-26 00:00:00
CUST14556,65.93,CRITICAL,0.1144,0.4569,0.2149,2024-10-01 00:00:00
CUST14556,63.39,CRITICAL,0.0787,0.4502,0.116,2024-11-01 00:00:00
CUST14556,63.16,CRITICAL,0.0616,0.4291,0.183,2024-12-02 00:00:00
CUST14556,58.33,HIGH_RISK,0.0714,0.4656,0.2135,2025-01-02 00:00:00
CUST14556,65.8,CRITICAL,0.1317,0.4643,0.1484,2025-02-02 00:00:00
CUST14556,57.67,HIGH_RISK,0.0727,0.4781,0.1744,2025-03-05 00:00:00
CUST14557,58.27,HIGH_RISK,0.177,1.0,-0.0371,2024-10-01 00:00:00
CUST14557,57.7,HIGH_RISK,0.2434,0.9641,0.1084,2024-11-16 00:00:00
CUST14557,58.13,HIGH_RISK,0.2098,0.9534,0.0645,2025-01-02 00:00:00
CUST14557,50.39,HIGH_RISK,0.1918,0.862,0.0689,2025-02-17 00:00:00
CUST14558,73.76,CRITICAL,0.0933,0.4692,-0.0325,2024-10-01 00:00:00
CUST14558,75.21,CRITICAL,0.1365,0.4672,0.0062,2024-11-01 00:00:00
CUST14558,75.46,CRITICAL,0.0973,0.5349,0.0641,2024-12-02 00:00:00
CUST14558,78.19,CRITICAL,0.0507,0.523,0.0473,2025-01-02 00:00:00
CUST14558,76.86,CRITICAL,0.1008,0.4304,-0.0752,2025-02-02 00:00:00
CUST14558,75.13,CRITICAL,0.0643,0.4985,0.0123,2025-03-05 00:00:00
CUST14559,99.0,VERY_CRITICAL,0.3091,0.4496,0.1337,2024-10-01 00:00:00
CUST14559,92.11,VERY_CRITICAL,0.3253,0.4472,0.0916,2024-11-16 00:00:00
CUST14559,94.47,VERY_CRITICAL,0.2954,0.4606,0.1725,2025-01-02 00:00:00
CUST14559,96.89,VERY_CRITICAL,0.3083,0.4788,0.1261,2025-02-17 00:00:00
CUST14560,62.15,CRITICAL,0.2601,1.0,0.2119,2024-10-01 00:00:00
CUST14560,45.0,HIGH_RISK,0.2704,0.971,0.366,2024-12-02 00:00:00
CUST14560,57.58,HIGH_RISK,0.3198,0.9953,0.4121,2025-02-02 00:00:00
CUST14561,3.21,LOW_RISK,0.4359,0.5804,0.1607,2024-10-01 00:00:00
CUST14561,1.0,LOW_RISK,0.4233,0.6279,0.189,2024-11-16 00:00:00
CUST14561,1.0,LOW_RISK,0.3821,0.5367,0.1895,2025-01-02 00:00:00
CUST14561,5.3,LOW_RISK,0.3884,0.626,0.1552,2025-02-17 00:00:00
CUST14562,70.18,CRITICAL,0.0804,0.5676,0.3361,2024-10-01 00:00:00
CUST14562,74.84,CRITICAL,0.0896,0.5625,0.3032,2024-12-02 00:00:00
CUST14562,69.03,CRITICAL,0.085,0.6635,0.3039,2025-02-02 00:00:00
CUST14563,1.05,LOW_RISK,0.2438,1.0,-0.0174,2024-10-01 00:00:00
CUST14563,2.36,LOW_RISK,0.1697,1.0,-0.0203,2024-11-07 00:00:00
CUST14563,2.58,LOW_RISK,0.2218,1.0,0.1048,2024-12-14 00:00:00
CUST14563,1.0,LOW_RISK,0.2222,0.9894,0.0489,2025-01-20 00:00:00
CUST14563,1.0,LOW_RISK,0.2557,0.9927,0.0395,2025-02-26 00:00:00
CUST14564,40.83,HIGH_RISK,0.6821,0.7068,-0.2114,2024-10-01 00:00:00
CUST14564,34.07,HIGH_RISK,0.7194,0.7413,-0.2522,2024-12-02 00:00:00
CUST14564,35.42,HIGH_RISK,0.6588,0.7165,-0.2164,2025-02-02 00:00:00
CUST14565,7.79,LOW_RISK,0.3763,0.4246,-0.1551,2024-10-01 00:00:00
CUST14565,5.19,LOW_RISK,0.4196,0.4108,-0.0374,2024-11-16 00:00:00
CUST14565,11.76,LOW_RISK,0.4054,0.4378,-0.1438,2025-01-02 00:00:00
CUST14565,4.03,LOW_RISK,0.4245,0.411,-0.1083,2025-02-17 00:00:00
CUST14566,12.19,LOW_RISK,0.1173,1.0,0.1589,2024-10-01 00:00:00
CUST14566,18.53,LOW_RISK,0.1248,1.0,0.1443,2024-11-07 00:00:00
CUST14566,15.15,LOW_RISK,0.1997,0.9748,0.2035,2024-12-14 00:00:00
CUST14566,25.97,LOW_RISK,0.136,1.0,0.1352,2025-01-20 00:00:00
CUST14566,18.72,LOW_RISK,0.135,0.9937,0.2184,2025-02-26 00:00:00
CUST14567,13.74,LOW_RISK,0.1974,0.937,0.015,2024-10-01 00:00:00
CUST14567,12.95,LOW_RISK,0.1707,0.9502,-0.028,2024-11-16 00:00:00
CUST14567,17.77,LOW_RISK,0.1683,1.0,0.0615,2025-01-02 00:00:00
CUST14567,14.09,LOW_RISK,0.1921,0.9243,-0.0004,2025-02-17 00:00:00
CUST14568,87.92,VERY_CRITICAL,0.2588,0.5429,-0.0508,2024-10-01 00:00:00
CUST14568,80.53,VERY_CRITICAL,0.297,0.5407,0.0235,2024-11-01 00:00:00
CUST14568,75.99,CRITICAL,0.2563,0.5449,0.0078,2024-12-02 00:00:00
CUST14568,90.79,VERY_CRITICAL,0.2396,0.5478,0.0049,2025-01-02 00:00:00
CUST14568,81.67,VERY_CRITICAL,0.2766,0.6116,0.0388,2025-02-02 00:00:00
CUST14568,86.79,VERY_CRITICAL,0.2481,0.5781,-0.0729,2025-03-05 00:00:00
CUST14569,43.03,HIGH_RISK,0.4658,0.6826,0.2138,2024-10-01 00:00:00
CUST14569,37.84,HIGH_RISK,0.4664,0.6918,0.1128,2024-11-01 00:00:00
CUST14569,29.15,LOW_RISK,0.3797,0.7275,0.1878,2024-12-02 00:00:00
CUST14569,38.63,HIGH_RISK,0.4195,0.7019,0.1519,2025-01-02 00:00:00
CUST14569,34.79,HIGH_RISK,0.3893,0.6652,0.1476,2025-02-02 00:00:00
CUST14569,34.07,HIGH_RISK,0.3638,0.7245,0.1228,2025-03-05 00:00:00
CUST14570,84.46,VERY_CRITICAL,0.3259,0.8152,-0.0607,2024-10-01 00:00:00
CUST14570,87.27,VERY_CRITICAL,0.3028,0.8527,-0.0388,2024-11-07 00:00:00
CUST14570,84.26,VERY_CRITICAL,0.2908,0.7572,-0.118,2024-12-14 00:00:00
CUST14570,83.83,VERY_CRITICAL,0.3402,0.817,0.0006,2025-01-20 00:00:00
CUST14570,90.98,VERY_CRITICAL,0.2784,0.8296,-0.0585,2025-02-26 00:00:00
CUST14571,81.84,VERY_CRITICAL,0.4398,0.5095,0.0691,2024-10-01 00:00:00
CUST14571,71.62,CRITICAL,0.428,0.4882,0.1149,2024-12-02 00:00:00
CUST14571,75.62,CRITICAL,0.4555,0.4831,0.0304,2025-02-02 00:00:00
CUST14572,78.04,CRITICAL,0.1078,0.8434,0.1112,2024-10-01 00:00:00
CUST14572,81.17,VERY_CRITICAL,0.1567,0.7933,0.1609,2024-11-01 00:00:00
CUST14572,81.14,VERY_CRITICAL,0.1764,0.8973,0.113,2024-12-02 00:00:00
CUST14572,71.47,CRITICAL,0.1546,0.8889,0.1843,2025-01-02 00:00:00
CUST14572,81.33,VERY_CRITICAL,0.1194,0.8626,0.0717,2025-02-02 00:00:00
CUST14572,76.61,CRITICAL,0.143,0.8268,0.1244,2025-03-05 00:00:00
CUST14573,98.79,VERY_CRITICAL,0.387,0.3108,0.0875,2024-10-01 00:00:00
CUST14573,99.0,VERY_CRITICAL,0.3166,0.2975,0.008,2024-11-01 00:00:00
CUST14573,92.3,VERY_CRITICAL,0.298,0.2834,0.0949,2024-12-02 00:00:00
CUST14573,96.84,VERY_CRITICAL,0.3483,0.3142,0.1232,2025-01-02 00:00:00
CUST14573,93.0,VERY_CRITICAL,0.2861,0.2747,0.0544,2025-02-02 00:00:00
CUST14573,86.13,VERY_CRITICAL,0.36,0.2927,0.0528,2025-03-05 00:00:00
CUST14574,99.0,VERY_CRITICAL,0.6786,0.481,-0.0701,2024-10-01 00:00:00
CUST14574,94.87,VERY_CRITICAL,0.6559,0.551,-0.0061,2024-11-16 00:00:00
CUST14574,95.48,VERY_CRITICAL,0.6104,0.5304,0.013,2025-01-02 00:00:00
CUST14574,94.85,VERY_CRITICAL,0.6862,0.5073,-0.0811,2025-02-17 00:00:00
CUST14575,66.67,CRITICAL,0.1033,0.3629,0.2539,2024-10-01 00:00:00
CUST14575,72.68,CRITICAL,0.1563,0.4304,0.204,2024-11-16 00:00:00
CUST14575,70.13,CRITICAL,0.1418,0.402,0.3148,2025-01-02 00:00:00
CUST14575,71.06,CRITICAL,0.1122,0.4209,0.278,2025-02-17 00:00:00
CUST14576,6.07,LOW_RISK,0.2469,1.0,-0.0718,2024-10-01 00:00:00
CUST14576,12.39,LOW_RISK,0.2234,1.0,-0.0453,2024-12-02 00:00:00
CUST14576,14.16,LOW_RISK,0.2632,1.0,-0.0449,2025-02-02 00:00:00
CUST14577,24.36,LOW_RISK,0.0659,0.5452,-0.05,2024-10-01 00:00:00
CUST14577,21.63,LOW_RISK,0.0635,0.4972,-0.0371,2024-12-02 00:00:00
CUST14577,23.58,LOW_RISK,0.1232,0.5027,-0.039,2025-02-02 00:00:00
CUST14578,45.13,HIGH_RISK,0.2544,0.71,-0.0445,2024-10-01 00:00:00
CUST14578,39.11,HIGH_RISK,0.2747,0.7358,-0.0398,2024-11-01 00:00:00
CUST14578,44.43,HIGH_RISK,0.2815,0.6724,-0.0179,2024-12-02 00:00:00
CUST14578,40.1,HIGH_RISK,0.2312,0.7239,0.0568,2025-01-02 00:00:00
CUST14578,44.27,HIGH_RISK,0.2602,0.6991,-0.066,2025-02-02 00:00:00
CUST14578,42.26,HIGH_RISK,0.2296,0.6654,0.0543,2025-03-05 00:00:00
CUST14579,20.65,LOW_RISK,0.3713,0.379,-0.1401,2024-10-01 00:00:00
CUST14579,21.28,LOW_RISK,0.3977,0.3897,-0.149,2024-11-01 00:00:00
CUST14579,21.06,LOW_RISK,0.4542,0.387,-0.1325,2024-12-02 00:00:00
CUST14579,19.97,LOW_RISK,0.3661,0.4188,-0.2192,2025-01-02 00:00:00
CUST14579,20.79,LOW_RISK,0.3821,0.3908,-0.2603,2025-02-02 00:00:00
CUST14579,24.38,LOW_RISK,0.3676,0.3633,-0.1922,2025-03-05 00:00:00
CUST14580,40.27,HIGH_RISK,0.2142,0.6913,0.0035,2024-10-01 00:00:00
CUST14580,43.02,HIGH_RISK,0.2494,0.6625,-0.0363,2024-11-07 00:00:00
CUST14580,50.71,HIGH_RISK,0.2634,0.6578,0.0654,2024-12-14 00:00:00
CUST14580,47.39,HIGH_RISK,0.2801,0.6856,-0.0573,2025-01-20 00:00:00
CUST14580,38.56,HIGH_RISK,0.2538,0.6576,0.0465,2025-02-26 00:00:00
CUST14581,20.34,LOW_RISK,0.5032,0.5903,-0.0251,2024-10-01 00:00:00
CUST14581,23.98,LOW_RISK,0.5332,0.5852,-0.2149,2024-11-01 00:00:00
CUST14581,19.5,LOW_RISK,0.5067,0.5303,-0.154,2024-12-02 00:00:00
CUST14581,25.24,LOW_RISK,0.4653,0.5264,-0.0577,2025-01-02 00:00:00
CUST14581,19.5,LOW_RISK,0.4946,0.5178,-0.1167,2025-02-02 00:00:00
CUST14581,21.94,LOW_RISK,0.4599,0.5076,-0.0838,2025-03-05 00:00:00
CUST14582,44.64,HIGH_RISK,0.1958,0.6547,-0.3016,2024-10-01 00:00:00
CUST14582,40.41,HIGH_RISK,0.1946,0.7246,-0.3192,2024-11-16 00:00:00
CUST14582,46.03,HIGH_RISK,0.215,0.7317,-0.2756,2025-01-02 00:00:00
CUST14582,58.71,HIGH_RISK,0.1456,0.7119,-0.2953,2025-02-17 00:00:00
CUST14583,31.7,HIGH_RISK,0.2345,0.9978,-0.1297,2024-10-01 00:00:00
CUST14583,27.26,LOW_RISK,0.2022,0.9166,-0.1571,2024-11-01 00:00:00
CUST14583,27.18,LOW_RISK,0.1832,1.0,-0.1336,2024-12-02 00:00:00
CUST14583,26.08,LOW_RISK,0.2406,0.9571,-0.133,2025-01-02 00:00:00
CUST14583,27.85,LOW_RISK,0.199,0.9432,-0.1111,2025-02-02 00:00:00
CUST14583,27.4,LOW_RISK,0.1671,0.9537,-0.1138,2025-03-05 00:00:00
CUST14584,99.0,VERY_CRITICAL,0.3275,0.3987,0.3735,2024-10-01 00:00:00
CUST14584,92.59,VERY_CRITICAL,0.3369,0.3982,0.2843,2024-11-16 00:00:00
CUST14584,97.81,VERY_CRITICAL,0.3127,0.4547,0.2631,2025-01-02 00:00:00
CUST14584,99.0,VERY_CRITICAL,0.2945,0.4065,0.2764,2025-02-17 00:00:00
CUST14585,21.92,LOW_RISK,0.609,0.5355,0.2662,2024-10-01 00:00:00
CUST14585,21.37,LOW_RISK,0.5723,0.6509,0.1494,2024-11-07 00:00:00
CUST14585,28.5,LOW_RISK,0.5887,0.5331,0.2206,2024-12-14 00:00:00
CUST14585,33.23,HIGH_RISK,0.5723,0.5756,0.1287,2025-01-20 00:00:00
CUST14585,22.62,LOW_RISK,0.5794,0.5883,0.2966,2025-02-26 00:00:00
CUST14586,38.27,HIGH_RISK,0.5504,0.7431,0.2033,2024-10-01 00:00:00
CUST14586,37.64,HIGH_RISK,0.5353,0.7651,0.2073,2024-11-07 00:00:00
CUST14586,33.77,HIGH_RISK,0.5598,0.7882,0.2344,2024-12-14 00:00:00
CUST14586,29.44,LOW_RISK,0.5687,0.7354,0.2754,2025-01-20 00:00:00
CUST14586,31.48,HIGH_RISK,0.5129,0.7727,0.2551,2025-02-26 00:00:00
CUST14587,99.0,VERY_CRITICAL,0.3255,0.3221,0.3813,2024-10-01 00:00:00
CUST14587,92.28,VERY_CRITICAL,0.2506,0.3753,0.4285,2024-12-02 00:00:00
CUST14587,99.0,VERY_CRITICAL,0.2515,0.3849,0.4268,2025-02-02 00:00:00
CUST14588,71.24,CRITICAL,0.2229,0.7821,-0.1299,2024-10-01 00:00:00
CUST14588,71.39,CRITICAL,0.1841,0.8157,-0.0816,2024-11-01 00:00:00
CUST14588,79.74,CRITICAL,0.1812,0.7604,-0.1338,2024-12-02 00:00:00
CUST14588,68.21,CRITICAL,0.1965,0.7871,-0.1146,2025-01-02 00:00:00
CUST14588,74.13,CRITICAL,0.1474,0.7166,-0.1179,2025-02-02 00:00:00
CUST14588,79.42,CRITICAL,0.1364,0.7805,-0.1801,2025-03-05 00:00:00
CUST14589,99.0,VERY_CRITICAL,0.4767,0.3195,-0.1985,2024-10-01 00:00:00
CUST14589,99.0,VERY_CRITICAL,0.5179,0.3656,-0.1874,2024-12-02 00:00:00
CUST14589,99.0,VERY_CRITICAL,0.4323,0.3486,-0.1902,2025-02-02 00:00:00
CUST14590,65.57,CRITICAL,0.843,0.6423,-0.2749,2024-10-01 00:00:00
CUST14590,57.19,HIGH_RISK,0.832,0.6399,-0.207,2024-11-07 00:00:00
CUST14590,61.33,CRITICAL,0.8403,0.6581,-0.2397,2024-12-14 00:00:00
CUST14590,68.83,CRITICAL,0.8161,0.6499,-0.2508,2025-01-20 00:00:00
CUST14590,65.98,CRITICAL,0.8021,0.6818,-0.2634,2025-02-26 00:00:00
CUST14591,99.0,VERY_CRITICAL,0.2051,0.5045,0.0133,2024-10-01 00:00:00
CUST14591,97.11,VERY_CRITICAL,0.2644,0.5097,-0.0067,2024-11-07 00:00:00
CUST14591,99.0,VERY_CRITICAL,0.2896,0.5099,-0.0593,2024-12-14 00:00:00
CUST14591,99.0,VERY_CRITICAL,0.2852,0.5311,-0.0206,2025-01-20 00:00:00
CUST14591,99.0,VERY_CRITICAL,0.194,0.5074,0.037,2025-02-26 00:00:00
CUST14592,18.01,LOW_RISK,0.2596,0.9379,-0.0347,2024-10-01 00:00:00
CUST14592,18.36,LOW_RISK,0.2367,0.9442,-0.028,2024-12-02 00:00:00
CUST14592,25.93,LOW_RISK,0.2579,0.908,0.001,2025-02-02 00:00:00
CUST14593,65.33,CRITICAL,0.3818,0.4997,-0.0454,2024-10-01 00:00:00
CUST14593,62.01,CRITICAL,0.3416,0.4837,-0.0665,2024-12-02 00:00:00
CUST14593,56.12,HIGH_RISK,0.3487,0.4977,-0.0108,2025-02-02 00:00:00
CUST14594,17.87,LOW_RISK,0.1438,0.6174,-0.1776,2024-10-01 00:00:00
CUST14594,17.8,LOW_RISK,0.1329,0.6103,-0.2129,2024-11-01 00:00:00
CUST14594,16.27,LOW_RISK,0.0637,0.5721,-0.2738,2024-12-02 00:00:00
CUST14594,19.89,LOW_RISK,0.1417,0.6086,-0.1768,2025-01-02 00:00:00
CUST14594,13.72,LOW_RISK,0.1679,0.5885,-0.1711,2025-02-02 00:00:00
CUST14594,17.15,LOW_RISK,0.156,0.6164,-0.3056,2025-03-05 00:00:00
CUST14595,94.18,VERY_CRITICAL,0.4323,0.5764,0.1185,2024-10-01 00:00:00
CUST14595,97.86,VERY_CRITICAL,0.3973,0.6061,0.0954,2024-11-16 00:00:00
CUST14595,98.75,VERY_CRITICAL,0.3894,0.551,0.0901,2025-01-02 00:00:00
CUST14595,99.0,VERY_CRITICAL,0.4292,0.5476,0.0646,2025-02-17 00:00:00
CUST14596,17.72,LOW_RISK,0.3238,0.7815,-0.061,2024-10-01 00:00:00
CUST14596,17.01,LOW_RISK,0.3617,0.7164,0.0356,2024-12-02 00:00:00
CUST14596,12.72,LOW_RISK,0.4016,0.7591,-0.0863,2025-02-02 00:00:00
CUST14597,60.41,CRITICAL,0.2703,0.7707,0.0619,2024-10-01 00:00:00
CUST14597,73.6,CRITICAL,0.2502,0.792,0.094,2024-11-07 00:00:00
CUST14597,72.15,CRITICAL,0.3237,0.7588,0.1078,2024-12-14 00:00:00
CUST14597,65.99,CRITICAL,0.2455,0.7476,0.1653,2025-01-20 00:00:00
CUST14597,63.17,CRITICAL,0.2858,0.8329,0.071,2025-02-26 00:00:00
