customer_id,transaction_time,amount,days_since_last_payment,previous_declines_24h,merchant_category,is_international
CUST10718,2024-10-30 10:50:19,10359.69,0.0,2,retail,0
CUST10718,2024-12-08 14:49:36,858.14,38.1,1,healthcare,0
CUST10718,2024-12-14 17:45:34,6650.72,7.6,1,retail,1
CUST10718,2025-04-01 15:49:28,2439.05,106.9,1,electronics,0
CUST10718,2024-12-18 13:36:34,1114.12,0.0,1,atm_withdrawal,0
CUST10718,2025-02-05 23:11:16,560.04,52.1,1,gambling,0
CUST10718,2025-02-19 06:18:02,316.47,13.0,2,travel,0
CUST10718,2024-11-27 05:33:00,2515.27,0.0,1,entertainment,0
CUST10718,2024-11-28 16:14:27,3080.9,0.0,1,utilities,1
CUST10718,2024-12-22 19:11:49,126.98,23.1,1,fuel,0
CUST10718,2025-03-29 14:50:56,132.97,94.9,1,healthcare,0
CUST10718,2024-10-05 07:54:03,1404.51,0.0,2,dining,0
CUST10718,2025-03-28 13:09:32,413.53,174.7,1,utilities,0
CUST10718,2024-11-15 23:14:02,2497.15,0.0,1,entertainment,0
CUST10718,2025-02-07 07:19:34,1183.63,80.3,2,healthcare,0
CUST10718,2024-11-14 11:58:27,371.33,0.0,1,gambling,1
CUST10718,2024-11-18 18:16:25,3755.33,7.4,1,atm_withdrawal,0
CUST10718,2024-11-24 23:22:34,2263.39,3.8,2,electronics,0
CUST10718,2024-10-23 05:49:29,2406.11,0.0,2,entertainment,1
CUST10718,2025-02-01 04:34:08,2282.0,104.4,2,groceries,0
CUST10718,2025-01-24 18:19:04,1381.45,0.0,1,education,0
CUST10718,2024-12-03 22:04:35,133.67,0.0,2,healthcare,0
CUST10718,2025-02-10 19:42:03,5433.31,69.1,1,gambling,0
CUST10718,2025-01-10 11:35:24,1375.48,0.0,1,dining,0
CUST10718,2025-03-11 04:38:13,397.43,61.7,1,travel,0
CUST10718,2025-02-07 13:41:15,934.72,0.0,1,gambling,0
CUST10718,2024-10-20 22:29:44,8429.1,0.0,2,entertainment,0
CUST10718,2024-10-27 08:44:02,197.25,6.7,1,healthcare,1
CUST10718,2025-02-13 00:44:32,2038.43,105.4,1,gambling,0
CUST10718,2024-10-21 13:59:13,1117.99,0.0,1,entertainment,1
CUST10718,2025-01-24 14:39:42,7908.2,92.1,2,utilities,1
CUST10718,2024-12-06 20:49:52,3817.67,0.0,1,travel,1
CUST10718,2024-11-02 08:04:07,626.85,0.0,1,retail,1
CUST10718,2024-12-11 12:39:35,3599.48,40.6,1,gambling,0
CUST10719,2024-10-21 10:22:06,6611.75,48.9,0,atm_withdrawal,0
CUST10719,2025-03-19 13:17:48,220.31,149.5,0,electronics,0
CUST10719,2025-02-25 06:03:13,2501.24,0.0,0,travel,0
CUST10719,2024-12-13 13:12:07,2020.44,0.0,0,gambling,0
CUST10719,2024-11-17 08:23:28,302.66,0.0,0,utilities,0
CUST10719,2024-10-24 07:44:53,3842.1,0.0,0,retail,0
CUST10719,2025-01-30 14:06:07,519.85,99.1,0,education,0
CUST10719,2024-11-05 21:05:24,1614.82,0.0,0,groceries,0
CUST10719,2025-02-13 11:49:24,570.51,97.8,0,retail,0
CUST10719,2024-12-21 10:28:26,1407.85,0.0,1,dining,0
CUST10719,2024-11-10 07:36:00,4483.81,0.0,0,dining,0
CUST10719,2025-03-05 03:40:54,2203.61,114.6,0,utilities,0
CUST10719,2025-03-20 16:36:25,352.83,17.9,0,atm_withdrawal,0
CUST10719,2025-03-13 05:02:57,774.74,0.0,0,dining,0
CUST10719,2025-01-22 23:46:51,4025.11,0.0,0,gambling,0
CUST10719,2024-12-28 09:53:47,50.0,0.0,0,healthcare,0
CUST10719,2025-01-20 22:05:49,2259.49,18.5,0,dining,0
CUST10719,2025-02-04 05:34:24,321.23,13.6,0,travel,1
CUST10719,2024-11-29 13:35:19,665.82,0.0,0,education,0
CUST10719,2025-03-29 01:08:24,3017.2,119.6,0,entertainment,0
CUST10719,2024-10-28 23:24:00,2041.32,0.0,0,electronics,0
CUST10719,2024-10-16 14:31:50,256.23,0.0,0,gambling,0
CUST10719,2024-12-27 09:29:28,380.24,65.5,0,gambling,0
CUST10719,2024-10-05 04:54:20,74.49,0.0,0,dining,0
CUST10719,2025-01-07 09:09:43,2345.5,92.6,0,utilities,0
CUST10719,2024-12-08 11:57:14,1840.43,0.0,0,electronics,0
CUST10719,2024-11-05 20:48:42,384.27,0.0,0,education,0
CUST10719,2025-01-18 11:29:12,50.0,73.7,0,healthcare,0
CUST10719,2025-03-23 01:12:44,2466.27,62.4,0,dining,0
CUST10719,2025-03-23 18:25:07,662.86,1.9,0,entertainment,0
CUST10719,2024-11-28 22:59:30,414.6,0.0,0,electronics,0
CUST10719,2025-03-31 09:55:12,2869.4,122.6,0,electronics,0
CUST10719,2024-10-12 07:02:01,230.33,0.0,0,dining,0
CUST10719,2025-03-08 18:39:26,2151.98,146.8,0,groceries,0
CUST10719,2025-03-03 00:21:15,2214.29,0.0,0,dining,0
CUST10719,2025-01-01 16:23:35,442.72,0.0,0,groceries,0
CUST10719,2025-02-13 21:50:10,567.24,39.1,0,healthcare,0
CUST10719,2025-01-01 13:23:53,872.65,0.0,0,utilities,0
CUST10719,2024-10-12 11:43:12,1096.32,0.0,0,groceries,0
CUST10719,2025-01-13 12:05:23,1607.47,91.1,0,dining,0
CUST10719,2025-04-02 10:59:57,5638.45,80.5,0,retail,0
CUST10719,2024-12-20 15:41:56,606.59,0.0,0,groceries,0
CUST10719,2025-01-25 22:25:40,2638.23,37.4,0,retail,0
CUST10719,2025-03-30 05:13:44,1885.66,64.9,0,dining,0
CUST10719,2025-02-04 03:55:08,2660.49,0.0,0,education,0
CUST10719,2025-03-28 01:50:11,395.39,52.7,1,electronics,0
CUST10719,2025-03-01 17:47:14,160.59,0.0,0,retail,0
CUST10719,2025-03-09 01:21:53,2551.96,8.2,0,healthcare,0
CUST10719,2025-02-10 12:26:57,6174.39,0.0,0,healthcare,0
CUST10719,2024-10-31 10:54:59,6173.59,0.0,0,groceries,0
CUST10719,2024-10-31 17:37:20,1294.65,0.8,0,dining,0
CUST10719,2024-12-17 19:46:08,4583.77,47.2,0,entertainment,0
CUST10719,2024-10-14 22:05:50,1005.69,0.0,0,dining,0
CUST10719,2025-01-15 01:37:44,4411.74,93.3,0,gambling,0
CUST10719,2024-11-01 01:09:32,221.96,0.0,1,electronics,0
CUST10719,2025-02-25 07:47:08,813.83,117.0,0,electronics,0
CUST10719,2024-11-28 18:44:16,8164.14,0.0,0,retail,0
CUST10719,2025-02-05 08:13:56,6613.58,72.0,0,electronics,0
CUST10719,2025-01-01 21:07:36,50.0,0.0,0,retail,0
CUST10719,2025-03-23 15:37:18,1056.79,78.3,0,gambling,0
CUST10719,2024-10-22 23:26:03,1045.06,0.0,0,electronics,0
CUST10719,2025-03-17 07:38:50,4347.94,142.8,0,atm_withdrawal,0
CUST10719,2025-01-06 03:14:11,1452.13,0.0,0,fuel,0
CUST10719,2024-11-01 12:38:06,1525.98,0.0,0,healthcare,0
CUST10719,2024-10-04 11:02:41,636.81,0.0,0,entertainment,0
CUST10719,2024-10-24 19:46:34,50.0,20.0,0,utilities,0
CUST10719,2024-11-22 17:08:23,3255.25,29.0,0,groceries,0
CUST10719,2024-12-26 17:56:19,816.45,33.3,0,education,0
CUST10719,2025-01-17 21:23:37,251.11,24.9,0,healthcare,0
CUST10719,2024-12-10 02:23:43,1126.59,0.0,0,healthcare,0
CUST10719,2025-03-07 08:26:24,1124.84,86.6,0,fuel,0
CUST10719,2025-04-03 09:22:16,1028.26,30.1,0,education,1
CUST10719,2024-11-25 09:09:21,2058.16,0.0,0,atm_withdrawal,0
CUST10719,2025-03-24 18:13:23,4468.17,120.6,0,electronics,0
CUST10719,2024-12-28 08:11:25,585.31,0.0,0,education,0
CUST10719,2025-01-25 10:03:14,1564.97,24.2,0,travel,0
CUST10719,2024-11-20 03:36:36,539.49,0.0,0,dining,0
CUST10719,2025-01-18 10:43:48,3803.89,58.4,0,dining,0
CUST10719,2024-10-15 15:36:13,288.55,0.0,0,groceries,0
CUST10719,2025-01-23 15:15:57,1179.71,100.7,0,atm_withdrawal,0
CUST10719,2025-02-28 18:45:14,352.67,37.7,0,electronics,0
CUST10719,2025-01-20 13:54:39,1728.18,0.0,0,utilities,0
CUST10719,2025-02-20 12:41:16,328.04,29.8,0,travel,0
CUST10719,2025-01-28 02:43:05,50.84,0.0,0,fuel,0
CUST10719,2024-10-25 19:01:49,1584.8,0.0,0,entertainment,0
CUST10719,2024-12-04 00:32:04,127.21,40.4,0,gambling,0
CUST10719,2025-02-28 05:32:49,945.24,86.7,0,retail,0
CUST10719,2024-11-12 23:02:08,2311.26,0.0,0,dining,0
CUST10719,2024-10-13 06:29:33,1204.87,0.0,0,travel,0
CUST10719,2024-11-26 20:29:27,1105.46,42.5,0,electronics,0
CUST10719,2024-12-31 08:43:51,1696.72,36.3,0,entertainment,0
CUST10719,2025-04-04 06:30:22,913.35,92.5,0,gambling,0
CUST10719,2024-11-06 14:05:04,791.75,0.0,0,travel,0
CUST10719,2024-11-30 21:54:51,1449.06,21.8,1,healthcare,0
CUST10719,2024-12-27 15:46:29,6154.75,21.9,0,groceries,0
CUST10719,2025-02-25 21:59:27,1382.41,58.6,0,groceries,0
CUST10719,2025-01-19 11:32:35,115.34,0.0,0,fuel,0
CUST10719,2025-01-29 06:45:10,363.21,9.5,0,fuel,0
CUST10719,2025-02-20 23:12:31,179.87,23.4,1,fuel,0
CUST10720,2024-12-08 14:21:50,156.61,93.5,0,dining,0
CUST10720,2024-12-09 23:20:46,988.78,1.0,0,gambling,0
CUST10720,2025-03-10 01:26:15,685.41,89.5,0,entertainment,0
CUST10720,2024-11-29 22:00:37,1160.78,0.0,0,atm_withdrawal,0
CUST10720,2024-11-24 13:16:16,352.57,0.0,0,entertainment,0
CUST10720,2024-12-19 04:23:48,50.0,25.9,0,groceries,0
CUST10720,2024-11-24 19:46:01,1976.13,0.0,0,atm_withdrawal,0
CUST10720,2024-12-31 18:01:26,901.4,37.5,0,entertainment,0
CUST10720,2025-03-05 16:42:30,113.32,61.0,0,education,0
CUST10720,2025-02-07 07:38:55,50.0,0.0,0,travel,0
CUST10720,2024-10-17 01:40:20,532.9,0.0,0,electronics,0
CUST10720,2024-11-20 13:25:50,1243.13,31.0,0,gambling,0
CUST10720,2025-01-11 00:00:38,142.9,47.4,0,travel,0
CUST10720,2025-02-27 15:44:54,430.04,43.9,0,fuel,0
CUST10720,2025-02-24 21:56:19,76.7,0.0,0,groceries,0
CUST10720,2025-03-01 19:56:43,160.5,2.7,0,atm_withdrawal,0
CUST10720,2024-11-02 02:07:19,637.32,0.0,1,retail,0
CUST10720,2025-02-18 07:46:23,415.06,110.6,0,retail,0
CUST10720,2025-02-08 06:23:03,809.8,0.0,0,electronics,0
CUST10720,2024-12-30 12:42:01,50.0,0.0,0,atm_withdrawal,0
CUST10720,2024-10-30 10:20:35,508.46,0.0,0,travel,0
CUST10720,2024-11-19 06:31:26,1490.29,19.8,0,dining,0
CUST10720,2024-12-29 09:43:38,877.04,38.0,0,travel,0
CUST10720,2025-03-06 08:37:07,471.42,66.2,0,fuel,0
CUST10720,2024-11-03 20:39:10,438.23,0.0,0,healthcare,0
CUST10720,2025-01-09 01:35:12,488.61,66.4,0,retail,0
CUST10720,2024-10-17 00:25:48,137.73,0.0,0,electronics,0
CUST10720,2024-11-07 10:11:53,1147.66,18.2,0,education,1
CUST10720,2024-12-17 17:26:14,3884.18,41.8,0,education,0
CUST10720,2025-04-02 13:45:26,101.97,106.4,0,gambling,0
CUST10720,2024-12-25 00:47:01,614.04,0.0,0,retail,0
CUST10720,2025-03-15 16:05:59,324.08,79.2,0,gambling,0
CUST10720,2025-01-22 18:41:29,1933.09,0.0,0,entertainment,0
CUST10720,2025-01-24 11:50:48,1797.56,2.2,0,entertainment,0
CUST10720,2024-12-05 06:03:05,936.85,0.0,0,retail,0
CUST10720,2024-12-20 17:13:17,549.8,17.7,0,atm_withdrawal,0
CUST10721,2024-12-19 18:00:48,57.62,101.0,0,healthcare,0
CUST10721,2024-12-08 22:12:45,113.78,0.0,0,entertainment,0
CUST10721,2024-10-02 00:41:04,247.48,0.0,0,education,0
CUST10721,2025-03-06 07:20:44,69.06,155.9,0,travel,0
CUST10721,2025-01-04 12:35:10,195.7,0.0,0,travel,1
CUST10721,2025-03-01 20:46:50,149.79,53.6,0,utilities,1
CUST10721,2025-03-20 00:30:11,50.0,19.0,0,electronics,0
CUST10721,2024-12-05 20:22:08,248.96,0.0,0,entertainment,0
CUST10721,2024-11-15 14:13:07,110.71,0.0,0,travel,0
CUST10721,2025-03-06 08:11:42,68.04,107.4,0,healthcare,0
CUST10721,2025-02-07 20:22:20,88.29,0.0,1,dining,0
CUST10721,2024-12-07 22:28:10,303.25,0.0,0,education,0
CUST10721,2024-10-11 13:23:46,50.0,0.0,0,education,0
CUST10721,2024-12-18 04:03:07,106.82,65.1,0,atm_withdrawal,0
CUST10721,2025-03-21 15:25:55,194.31,95.0,0,healthcare,0
CUST10721,2024-12-06 14:19:08,193.62,0.0,0,education,0
CUST10721,2025-02-10 09:14:46,66.49,66.7,0,retail,0
CUST10721,2024-12-11 06:35:44,69.65,0.0,1,dining,0
CUST10721,2024-10-04 08:15:54,142.69,0.0,0,entertainment,0
CUST10721,2024-11-30 22:21:39,127.36,57.5,0,gambling,1
CUST10721,2025-03-10 19:10:19,200.72,104.4,0,atm_withdrawal,0
CUST10721,2024-12-06 16:30:42,62.79,0.0,0,groceries,0
CUST10721,2024-11-04 17:53:45,205.7,0.0,0,fuel,0
CUST10721,2024-10-22 23:25:30,112.78,0.0,0,fuel,1
CUST10721,2025-01-01 19:40:39,115.88,72.6,0,travel,0
CUST10721,2025-02-07 12:11:17,222.42,37.1,0,dining,0
CUST10721,2024-10-18 21:15:26,88.65,0.0,0,education,0
CUST10721,2025-02-24 04:01:09,242.05,128.9,0,atm_withdrawal,0
CUST10721,2024-11-26 00:01:34,156.81,0.0,0,groceries,0
CUST10721,2024-10-21 19:59:23,140.42,0.0,0,healthcare,0
CUST10721,2025-01-20 19:43:54,50.0,91.4,0,utilities,0
CUST10721,2025-01-13 19:21:30,80.26,0.0,0,groceries,0
CUST10721,2025-01-09 09:46:18,128.56,0.0,0,healthcare,0
CUST10721,2024-10-10 01:21:57,104.05,0.0,0,gambling,0
CUST10721,2025-02-13 13:30:58,326.64,128.5,0,utilities,0
CUST10721,2024-11-09 10:35:17,100.34,0.0,0,gambling,0
CUST10721,2025-04-04 09:21:28,152.93,143.2,0,entertainment,0
CUST10721,2025-03-03 12:33:20,50.0,0.0,0,dining,0
CUST10721,2025-02-24 22:47:38,80.51,0.0,0,retail,0
CUST10721,2025-02-22 02:13:16,50.0,0.0,0,gambling,0
CUST10722,2024-10-15 01:01:13,177.53,17.9,0,atm_withdrawal,0
CUST10722,2024-12-15 16:22:34,50.0,59.6,0,utilities,0
CUST10722,2024-12-04 21:22:54,76.3,0.0,0,education,1
CUST10722,2025-03-14 14:53:40,263.03,101.4,0,utilities,0
CUST10722,2025-02-15 13:50:00,115.64,0.0,0,entertainment,0
CUST10722,2025-02-07 08:20:27,1672.88,0.0,0,gambling,0
CUST10722,2024-10-25 13:01:34,588.43,0.0,0,travel,0
CUST10722,2025-03-12 10:07:25,867.21,137.9,0,fuel,0
CUST10722,2025-02-17 01:46:05,50.0,0.0,0,healthcare,0
CUST10722,2025-01-14 21:31:28,50.0,0.0,0,groceries,0
CUST10722,2025-02-09 18:08:28,1670.64,20.7,0,travel,0
CUST10722,2025-01-25 20:24:47,272.21,0.0,0,utilities,0
CUST10722,2025-01-16 16:35:46,732.97,0.0,0,education,0
CUST10722,2024-11-29 19:52:58,489.97,0.0,0,electronics,0
CUST10722,2024-10-04 04:09:31,110.49,0.0,0,dining,0
CUST10722,2024-12-26 17:10:38,108.08,83.7,0,retail,0
CUST10722,2024-10-14 01:13:44,252.6,0.0,0,electronics,0
CUST10722,2024-10-06 19:00:50,107.03,0.0,0,utilities,0
CUST10722,2025-02-15 22:28:49,209.22,131.9,0,fuel,0
CUST10722,2025-01-10 08:42:27,270.74,0.0,0,fuel,0
CUST10722,2024-12-12 17:28:12,191.91,0.0,0,entertainment,0
CUST10722,2025-02-26 16:58:31,1113.11,72.6,0,travel,1
CUST10722,2025-03-08 04:45:24,867.15,8.9,0,dining,0
CUST10722,2024-11-01 09:39:19,50.0,0.0,0,fuel,0
CUST10722,2024-10-10 21:22:27,368.78,0.0,0,entertainment,0
CUST10722,2025-02-27 01:14:42,635.12,137.3,0,dining,0
CUST10722,2025-01-26 07:52:49,741.49,0.0,0,travel,0
CUST10722,2025-02-15 15:13:28,344.29,20.3,0,education,0
CUST10722,2024-11-04 05:39:42,50.0,0.0,1,entertainment,0
CUST10722,2025-04-05 02:04:58,259.64,150.2,0,travel,0
CUST10722,2025-02-21 06:28:21,50.0,0.0,0,travel,0
CUST10722,2025-02-13 16:00:12,122.92,0.0,0,electronics,0
CUST10722,2025-01-24 11:31:48,283.57,0.0,0,dining,0
CUST10722,2024-12-22 21:10:00,50.0,0.0,0,atm_withdrawal,0
CUST10722,2024-12-17 09:34:49,50.0,0.0,0,electronics,0
CUST10722,2025-01-20 02:16:24,891.56,31.9,0,entertainment,0
CUST10722,2024-12-12 16:56:25,50.0,0.0,0,fuel,0
CUST10722,2024-12-09 18:01:09,147.34,0.0,0,travel,0
CUST10722,2025-02-21 17:04:11,57.9,74.1,0,travel,0
CUST10722,2025-01-09 09:39:37,134.14,0.0,0,utilities,0
CUST10722,2025-02-07 20:47:46,373.36,25.3,0,retail,0
CUST10722,2024-12-20 02:27:48,664.87,0.0,0,retail,0
CUST10722,2025-01-21 08:17:55,50.0,32.1,0,education,0
CUST10722,2025-02-17 08:06:08,876.68,24.5,0,atm_withdrawal,0
CUST10722,2024-10-27 05:31:36,1560.43,0.0,0,utilities,0
CUST10722,2025-03-09 09:11:47,50.0,133.3,0,retail,0
CUST10722,2024-12-29 08:41:08,119.62,0.0,0,gambling,0
CUST10722,2024-12-20 15:49:50,184.36,0.0,0,utilities,0
CUST10723,2025-02-10 17:27:26,754.49,143.5,2,atm_withdrawal,1
CUST10723,2024-10-14 20:19:51,50.0,0.0,1,healthcare,0
CUST10723,2025-01-06 22:07:58,518.46,86.3,1,education,0
CUST10723,2024-10-10 14:51:26,476.33,0.0,2,healthcare,0
CUST10723,2024-12-17 21:12:25,126.0,70.6,1,electronics,1
CUST10723,2025-03-28 17:21:53,50.0,102.7,1,travel,0
CUST10723,2024-12-05 21:22:56,805.92,0.0,1,atm_withdrawal,0
CUST10723,2025-03-04 12:47:09,760.64,85.3,1,retail,0
CUST10723,2024-11-06 07:46:30,314.7,0.0,2,utilities,0
CUST10723,2025-01-07 02:12:05,50.0,58.2,1,gambling,0
CUST10723,2024-10-18 03:55:43,513.44,0.0,1,groceries,0
CUST10723,2025-01-06 22:11:57,565.1,81.4,1,retail,0
CUST10723,2025-03-04 15:47:12,99.91,57.7,1,atm_withdrawal,0
CUST10723,2024-10-10 12:50:19,162.41,0.0,1,atm_withdrawal,0
CUST10723,2025-01-13 13:28:41,709.17,95.1,2,utilities,0
CUST10723,2024-12-18 17:42:56,708.24,0.0,1,travel,1
CUST10723,2024-12-01 15:58:37,252.36,0.0,1,atm_withdrawal,0
CUST10723,2025-01-03 18:50:23,169.55,32.1,1,atm_withdrawal,0
CUST10723,2025-03-03 21:18:34,50.0,59.1,2,utilities,0
CUST10723,2025-01-16 17:00:20,270.41,0.0,1,fuel,0
CUST10723,2024-11-27 14:13:24,72.65,0.0,1,utilities,0
CUST10723,2024-10-12 03:16:50,183.03,0.0,1,dining,1
CUST10723,2024-12-14 04:20:19,161.06,64.4,2,travel,1
CUST10723,2024-11-20 09:01:53,194.5,0.0,2,entertainment,0
CUST10723,2025-02-08 16:18:32,349.78,80.0,2,utilities,0
CUST10723,2025-02-22 01:37:22,235.84,13.3,2,dining,0
CUST10723,2024-10-05 20:00:26,2013.29,0.0,1,utilities,1
CUST10723,2024-11-01 22:48:41,176.77,27.9,1,entertainment,0
CUST10723,2025-02-10 05:08:21,1088.8,101.2,1,utilities,0
CUST10724,2025-03-08 18:02:10,203.09,185.7,0,groceries,0
CUST10724,2024-11-25 12:32:55,50.0,0.0,0,utilities,0
CUST10724,2025-01-17 00:40:54,795.94,51.6,0,electronics,1
CUST10724,2024-10-03 06:41:52,58.29,0.0,0,fuel,0
CUST10724,2024-12-11 12:20:20,541.59,68.7,0,travel,0
CUST10724,2025-01-03 01:41:45,1785.79,20.7,0,gambling,0
CUST10724,2025-01-29 10:00:48,176.69,23.3,0,dining,1
CUST10724,2024-10-19 14:27:41,443.82,0.0,0,electronics,0
CUST10724,2025-02-03 20:21:52,431.45,110.3,0,utilities,0
CUST10724,2025-01-07 06:25:05,511.45,0.0,0,retail,0
CUST10724,2025-03-18 06:49:17,84.99,67.1,0,healthcare,0
CUST10724,2025-02-16 13:29:55,318.89,0.0,0,dining,0
CUST10724,2024-12-16 13:11:43,932.05,0.0,1,education,1
CUST10724,2024-12-28 06:01:20,1251.55,8.5,0,retail,0
CUST10724,2025-03-02 16:03:36,592.7,65.1,0,atm_withdrawal,0
CUST10724,2024-12-24 18:06:22,341.16,0.0,0,atm_withdrawal,0
CUST10724,2025-02-25 05:35:53,402.09,59.8,0,utilities,0
CUST10724,2024-12-21 12:06:00,533.73,0.0,0,education,0
CUST10724,2024-10-04 20:42:32,505.3,0.0,0,atm_withdrawal,0
CUST10724,2024-11-26 11:46:13,321.8,50.4,0,groceries,0
CUST10724,2024-12-11 14:09:53,783.06,14.9,0,retail,0
CUST10724,2024-11-15 05:24:41,131.28,0.0,1,groceries,0
CUST10724,2024-11-06 12:32:45,50.0,0.0,0,utilities,0
CUST10724,2025-03-13 05:24:13,239.84,128.3,0,groceries,0
CUST10724,2025-01-02 02:43:14,475.02,0.0,1,education,0
CUST10724,2024-12-06 10:06:42,410.71,0.0,0,electronics,0
CUST10724,2024-11-13 10:46:58,75.57,0.0,0,dining,0
CUST10724,2025-02-27 12:13:51,50.0,102.3,0,utilities,1
CUST10724,2025-01-07 19:57:31,1625.67,0.0,0,fuel,0
CUST10724,2025-01-04 16:42:27,232.73,0.0,0,atm_withdrawal,0
CUST10724,2025-01-19 23:49:02,105.4,12.5,0,fuel,0
CUST10724,2025-02-01 23:34:55,708.21,11.5,0,education,0
CUST10724,2025-02-19 14:48:15,483.27,17.0,0,groceries,0
CUST10724,2025-03-29 09:14:41,1247.59,36.2,0,groceries,0
CUST10724,2025-01-08 13:36:36,214.7,0.0,0,atm_withdrawal,0
CUST10724,2025-02-26 13:26:30,303.08,45.8,0,electronics,0
CUST10724,2024-12-14 03:09:25,161.71,0.0,0,electronics,1
CUST10724,2024-11-25 04:35:26,491.32,0.0,0,retail,0
CUST10724,2025-01-15 23:52:18,189.48,52.2,0,travel,0
CUST10724,2024-11-06 00:37:14,388.75,0.0,0,travel,0
CUST10724,2025-01-08 20:40:45,416.28,63.8,0,utilities,0
CUST10724,2025-02-07 10:55:56,51.58,30.4,0,electronics,0
CUST10724,2024-12-11 10:39:38,282.18,0.0,0,healthcare,0
CUST10725,2025-01-24 15:01:28,594.27,128.0,0,groceries,0
CUST10725,2025-02-20 15:09:21,2393.2,25.8,0,healthcare,0
CUST10725,2025-02-25 03:34:46,1765.0,4.8,0,travel,0
CUST10725,2024-10-10 01:20:12,72.02,0.0,0,electronics,0
CUST10725,2025-03-29 19:58:09,975.76,171.1,0,education,1
CUST10725,2024-12-10 23:53:07,108.62,0.0,0,electronics,0
CUST10725,2024-11-29 23:46:23,2314.96,0.0,0,education,0
CUST10725,2025-04-05 00:55:47,471.36,125.5,0,utilities,1
CUST10725,2025-03-28 03:00:13,2314.06,0.0,0,atm_withdrawal,0
CUST10725,2024-12-22 14:39:55,345.32,0.0,0,utilities,0
CUST10725,2024-12-22 18:17:06,2130.74,0.5,0,atm_withdrawal,0
CUST10725,2024-11-16 09:23:27,717.38,0.0,0,groceries,0
CUST10725,2025-03-30 23:48:22,50.0,135.0,0,atm_withdrawal,1
CUST10725,2025-03-09 22:20:40,286.18,0.0,0,dining,1
CUST10725,2025-03-17 15:19:36,1496.15,7.3,0,healthcare,0
CUST10725,2024-11-29 05:24:14,671.14,0.0,0,education,0
CUST10725,2025-01-08 04:47:24,192.37,37.6,0,atm_withdrawal,0
CUST10725,2024-10-30 09:54:45,139.52,0.0,0,fuel,0
CUST10725,2024-10-08 01:01:49,902.28,0.0,0,travel,0
CUST10725,2024-11-28 21:45:30,1574.53,49.4,0,retail,1
CUST10725,2024-11-12 04:12:08,2995.89,0.0,0,entertainment,0
CUST10725,2024-12-13 13:00:38,1346.33,28.7,0,retail,0
CUST10725,2025-03-17 10:23:37,604.19,92.5,0,travel,0
CUST10725,2025-03-14 03:08:43,267.17,0.0,0,education,0
CUST10725,2025-01-14 02:03:49,480.0,0.0,0,entertainment,0
CUST10725,2025-02-16 02:28:31,1313.52,32.1,0,groceries,0
CUST10725,2025-01-26 18:20:40,950.71,0.0,0,healthcare,0
CUST10725,2024-12-25 04:34:45,1771.28,0.0,0,gambling,0
CUST10725,2025-03-08 16:03:40,2455.78,78.2,0,electronics,0
CUST10725,2025-01-11 10:15:32,923.83,0.0,0,atm_withdrawal,0
CUST10725,2024-12-10 06:14:27,2137.21,0.0,0,retail,0
CUST10725,2024-11-12 04:17:10,1119.96,0.0,0,gambling,0
CUST10725,2025-03-23 12:03:15,900.09,132.9,0,fuel,0
CUST10725,2025-02-20 14:17:12,422.77,0.0,0,gambling,0
CUST10725,2025-01-25 04:20:19,777.85,0.0,1,gambling,0
CUST10725,2025-02-20 05:40:24,4643.31,26.2,0,utilities,0
CUST10725,2024-12-18 21:56:17,1189.16,0.0,0,atm_withdrawal,0
CUST10725,2025-03-04 18:25:18,1679.62,75.4,0,groceries,0
CUST10725,2025-01-22 08:26:47,1981.74,0.0,0,healthcare,1
CUST10725,2024-10-24 19:45:17,1278.22,0.0,0,dining,1
CUST10725,2025-03-20 03:32:59,555.75,145.3,0,entertainment,0
CUST10725,2025-03-24 01:05:52,242.07,2.8,0,entertainment,0
CUST10725,2024-11-16 10:28:17,279.56,0.0,0,utilities,1
CUST10725,2025-03-21 00:03:29,123.68,123.5,0,healthcare,0
CUST10725,2025-01-31 14:21:44,424.42,0.0,0,entertainment,1
CUST10725,2025-03-04 09:37:04,50.0,29.5,0,healthcare,0
CUST10725,2025-01-25 06:24:13,146.71,0.0,0,electronics,0
CUST10725,2024-11-14 08:48:42,2089.46,0.0,0,travel,1
CUST10725,2024-12-21 12:33:51,4704.65,37.1,0,groceries,0
CUST10725,2024-10-22 22:23:13,3816.56,0.0,0,electronics,0
CUST10725,2024-10-30 07:21:10,2700.77,7.8,0,utilities,0
CUST10725,2024-10-17 13:46:19,706.22,0.0,0,utilities,1
CUST10725,2024-11-10 10:51:36,180.17,19.8,0,entertainment,1
CUST10725,2025-02-06 10:18:52,1441.23,86.3,0,dining,0
CUST10725,2024-11-12 16:24:52,3451.78,0.0,0,utilities,0
CUST10725,2024-11-25 00:37:37,1212.06,15.4,0,travel,0
CUST10725,2024-10-03 22:29:33,2775.1,0.0,0,retail,0
CUST10725,2024-12-01 14:43:21,4865.28,59.9,0,dining,0
CUST10725,2025-01-03 10:30:23,980.25,33.6,0,atm_withdrawal,0
CUST10725,2025-01-24 11:06:06,330.26,23.2,1,healthcare,0
CUST10725,2024-10-25 01:20:51,899.49,0.0,0,gambling,0
CUST10725,2025-02-13 00:13:33,1459.71,111.1,0,atm_withdrawal,0
CUST10725,2024-12-31 09:38:20,2996.63,0.0,0,retail,0
